accession	latitude	longitude	osm_type	osm_id	feature_latitude	feature_longitude	distance_meters	name	tags	characteristic_score	rank
SAMEA7724208	44.62691	-123.21072	way	244644669	44.6260098	-123.2194271	696.2916589328768	Frazier Creek	{'name': 'Frazier Creek', 'waterway': 'stream'}	0.19971963321743014	616
SAMEA7724208	44.62691	-123.21072	node	7843278853	44.6265186	-123.2019406	696.1395583700047		{'barrier': 'gate'}	0.0	693
SAMEA7724208	44.62691	-123.21072	node	10022347291	44.625449	-123.2045607	513.7941822862665		{'power': 'pole'}	0.0	768
SAMEA7724208	44.62691	-123.21072	node	10022347292	44.6259415	-123.2036126	572.6799327006368		{'power': 'pole'}	0.0	769
SAMEA7724208	44.62691	-123.21072	node	10022347293	44.6264474	-123.2026684	639.2549685576665		{'power': 'pole'}	0.0	770
SAMEA7724208	44.62691	-123.21072	node	10022347294	44.6269342	-123.2017873	706.9121027749611		{'power': 'pole'}	0.0	771
SAMEA7724208	44.62691	-123.21072	node	10022347295	44.6273942	-123.2010108	770.2378746177801		{'power': 'pole'}	0.0	772
SAMEA7724208	44.62691	-123.21072	node	10022347296	44.6278533	-123.2001472	843.241965200083		{'power': 'pole'}	0.0	773
SAMEA7724208	44.62691	-123.21072	node	10022347297	44.627796	-123.1997636	872.6292210078999		{'power': 'pole'}	0.0	774
SAMEA7724208	44.62691	-123.21072	node	10022347298	44.628069	-123.1992205	919.1070227175197		{'power': 'pole'}	0.0	775
SAMEA7724208	44.62691	-123.21072	node	10022347299	44.6283353	-123.1987095	963.5862196562824		{'power': 'pole'}	0.0	776
SAMEA7724208	44.62691	-123.21072	node	10022363121	44.6312243	-123.2000841	968.7797115750573		{'power': 'pole'}	0.0	777
SAMEA7724208	44.62691	-123.21072	node	10022363122	44.6312234	-123.2011248	898.1038923813454		{'power': 'pole'}	0.0	778
SAMEA7724208	44.62691	-123.21072	node	10022363123	44.6312243	-123.201904	846.6693765900056		{'power': 'pole'}	0.0	779
SAMEA7724208	44.62691	-123.21072	node	10022363124	44.6312157	-123.2028146	787.7696787455703		{'power': 'pole'}	0.0	780
SAMEA7724208	44.62691	-123.21072	node	10022363125	44.6312148	-123.2037333	731.3068786356797		{'power': 'pole'}	0.0	781
SAMEA7724208	44.62691	-123.21072	node	10022363126	44.6312243	-123.2046841	676.9669468264107		{'power': 'pole'}	0.0	782
SAMEA7724208	44.62691	-123.21072	node	10022363127	44.6314696	-123.2065804	603.6255973638908		{'power': 'pole'}	0.0	783
SAMEA7724208	44.62691	-123.21072	node	10022363128	44.6312157	-123.2055223	631.1915575674652		{'power': 'pole'}	0.0	784
SAMEA7724208	44.62691	-123.21072	node	10022363129	44.6312291	-123.2066435	578.5463718079429		{'power': 'pole'}	0.0	785
SAMEA7724208	44.62691	-123.21072	node	10022363130	44.6312291	-123.2076989	536.4764442302132		{'power': 'pole'}	0.0	786
SAMEA7724208	44.62691	-123.21072	node	10022363131	44.6312348	-123.2086873	507.0851765953117		{'power': 'pole'}	0.0	787
SAMEA7724208	44.62691	-123.21072	way	5235612	44.6267311	-123.2014903	730.6827843232438		{'access': 'private', 'highway': 'service', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:reviewed': 'no'}	0.0	804
SAMEA7724208	44.62691	-123.21072	way	267594204	44.6343245	-123.2135738	854.8236171283231		{'intermittent': 'yes', 'source': 'USGS Topo', 'waterway': 'stream'}	0.0	805
SAMEA7724208	44.62691	-123.21072	way	824438849	44.626624	-123.2021756	676.9273238639329		{'highway': 'service'}	0.0	806
SAMEA7724208	44.62691	-123.21072	way	824438850	44.6264819	-123.2020185	690.2565689514968		{'access': 'private', 'highway': 'service'}	0.0	807
SAMEA7724208	44.62691	-123.21072	way	840528178	44.626871	-123.2011779	755.1459253359328		{'highway': 'service'}	0.0	808
SAMEA7724208	44.62691	-123.21072	way	846481214	44.627369	-123.201985	693.1406378023285		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	809
SAMEA7724208	44.62691	-123.21072	way	846481215	44.627257	-123.20243	657.1774955354863		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	810
SAMEA7724208	44.62691	-123.21072	way	846481216	44.625649	-123.203452	592.0184840243619		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	811
SAMEA7724208	44.62691	-123.21072	way	846481217	44.625879	-123.202899	629.4637187573439		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	812
SAMEA7724208	44.62691	-123.21072	way	846481218	44.626037	-123.20242	663.9764486976632		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	813
SAMEA7724208	44.62691	-123.21072	way	846481219	44.626416	-123.201734	713.2465160419722		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	814
SAMEA7724208	44.62691	-123.21072	way	846481220	44.626711	-123.201276	747.69866294788		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	815
SAMEA7724208	44.62691	-123.21072	way	846481221	44.626485	-123.201814	706.3793339685963		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	816
SAMEA7724208	44.62691	-123.21072	way	846481222	44.626415	-123.200864	781.9173241711525		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	817
SAMEA7724208	44.62691	-123.21072	way	1094303639	44.6312291	-123.2066435	578.5463718079429		{'power': 'minor_line'}	0.0	818
SAMEA7724208	44.62691	-123.21072	way	1132333243	44.6314705	-123.2083022	541.9982292050667		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	819
SAMEA7724208	44.62691	-123.21072	way	1132333273	44.6319084	-123.2088806	574.5408826897612		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.0	820
SAMEA7724208	44.62691	-123.21072	way	1304149256	44.6270989	-123.2009013	777.3051027363575		{'highway': 'service'}	0.0	821
SAMEA7724209	44.62484	-123.21777	way	244644668	44.6260098	-123.2194271	184.70992775029023	Frazier Creek	{'name': 'Frazier Creek', 'waterway': 'stream'}	0.8672730552255201	1
SAMEA7724209	44.62484	-123.21777	way	244644669	44.625114	-123.2199317	173.76799495096506	Frazier Creek	{'name': 'Frazier Creek', 'waterway': 'stream'}	0.80028036678257	4
SAMEA7724209	44.62484	-123.21777	way	244559371	44.6260098	-123.2194271	184.70992775029023	Mt View Creek	{'name': 'Mt View Creek', 'source': 'Benton GIS', 'waterway': 'stream'}	0.7903409817390974	7
SAMEA7724209	44.62484	-123.21777	way	244644255	44.6253736	-123.220275	206.93308730176068		{'natural': 'water'}	0.786830098587204	9
SAMEA7724209	44.62484	-123.21777	way	126860499	44.6213021	-123.2121713	592.530856848226		{'electrified': 'no', 'gauge': '1435', 'maxspeed': '25 mph', 'operator': 'Willamette & Pacific Railroad', 'owner': 'Genesee & Wyoming', 'railway': 'rail', 'tiger:cfcc': 'B11', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Willamette and Pacific RR', 'tiger:reviewed': 'yes', 'usage': 'branch'}	0.7305579508845578	27
SAMEA7724209	44.62484	-123.21777	relation	9479133	44.6213021	-123.2121713	592.530856848226		{'rail': 'way', 'type': 'rail'}	0.7305579508845578	28
SAMEA7724209	44.62484	-123.21777	way	1094303644	44.6290406	-123.222317	589.6189995847242		{'power': 'minor_line'}	0.670096935598882	36
SAMEA7724209	44.62484	-123.21777	relation	17881210	44.6312806	-123.2174273	716.6753469682445		{'restriction': 'only_right_turn', 'type': 'restriction'}	0.6653165337734146	37
SAMEA7724209	44.62484	-123.21777	way	748879975	44.629562	-123.2226934	653.8311959914812		{'landuse': 'farmland'}	0.6489926496029267	42
SAMEA7724209	44.62484	-123.21777	way	1317474328	44.6286434	-123.2224873	564.1131967121804		{'aeroway': 'runway', 'surface': 'grass'}	0.6276643852308791	45
SAMEA7724209	44.62484	-123.21777	way	733069769	44.6286213	-123.2224332	559.4398930166393	Joyner Airfield	{'addr:state': 'OR', 'aeroway': 'aerodrome', 'ele': '68', 'gnis:feature_id': '1163623', 'name': 'Joyner Airfield', 'source_ref': 'geonames.usgs.gov', 'wikidata': 'Q555654'}	0.6269707530601494	46
SAMEA7724209	44.62484	-123.21777	node	10022363158	44.6290406	-123.222317	589.6189995847242		{'power': 'pole'}	0.6164930214131493	54
SAMEA7724209	44.62484	-123.21777	way	852312608	44.6299819	-123.222346	676.7852434845825		{'highway': 'service'}	0.5918483475946109	68
SAMEA7724209	44.62484	-123.21777	relation	406017	44.6206496	-123.2104883	741.0968118938732		{'description': 'US 20 (OR)', 'is_in:state': 'OR', 'network': 'US:US', 'ref': '20', 'route': 'road', 'symbol': 'http://upload.wikimedia.org/wikipedia/commons/9/92/US_20.svg', 'type': 'route', 'wikidata': 'Q2494168', 'wikipedia': 'en:U.S. Route 20 in Oregon'}	0.5654352919071828	75
SAMEA7724209	44.62484	-123.21777	relation	10718526	44.6206496	-123.2104883	741.0968118938732	Flixbus 2110: Eugene => Seattle	{'from': 'Eugene', 'name': 'Flixbus 2110: Eugene => Seattle', 'network': 'Flixbus', 'network:wikidata': 'Q15712258', 'network:wikipedia': 'en:Flixbus', 'note': 'Not all stops are served on every trip', 'operator': 'MTR Western', 'public_transport:version': '2', 'ref': '2110', 'route': 'bus', 'service': 'long_distance', 'to': 'Seattle', 'type': 'route'}	0.5654352919071828	76
SAMEA7724209	44.62484	-123.21777	relation	10721705	44.6206496	-123.2104883	741.0968118938732	Flixbus 2110: Seattle => Eugene	{'from': 'Seattle', 'name': 'Flixbus 2110: Seattle => Eugene', 'network': 'Flixbus', 'network:wikidata': 'Q15712258', 'network:wikipedia': 'en:Flixbus', 'note': 'Not all stops are served on every trip', 'operator': 'MTR Western', 'public_transport:version': '2', 'ref': '2110', 'route': 'bus', 'service': 'long_distance', 'to': 'Eugene', 'type': 'route'}	0.5654352919071828	77
SAMEA7724209	44.62484	-123.21777	relation	12189558	44.6206496	-123.2104883	741.0968118938732	Albany-Corvalis Highway	{'is_in:state': 'OR', 'name': 'Albany-Corvalis Highway', 'network': 'US:OR:Named', 'operator': 'Oregon Department of Transportation', 'ref:odot': 'No. 31', 'road': 'legislative', 'route': 'road', 'source': 'https://gis.odot.state.or.us/transgis/', 'start_date': '1917', 'type': 'route', 'wikipedia': 'en:U.S. Route 20 in Oregon'}	0.5654352919071828	78
SAMEA7724209	44.62484	-123.21777	relation	13965092	44.6206496	-123.2104883	741.0968118938732	Bus: Coast to Valley Express Albany => Newport	{'from': 'Albany Amtrak', 'name': 'Bus: Coast to Valley Express Albany => Newport', 'network': 'Benton Area Transit;Lincoln County Transit', 'operator': 'Benton County;Lincoln County', 'ref': 'CVE', 'route': 'bus', 'to': 'Newport', 'type': 'route', 'via': 'Corvallis;Toledo'}	0.5654352919071828	79
SAMEA7724209	44.62484	-123.21777	node	10022363156	44.6312109	-123.221063	754.8218394398378		{'power': 'pole'}	0.5567124388472933	93
SAMEA7724209	44.62484	-123.21777	way	748880554	44.6263398	-123.223895	512.6117292565996		{'landuse': 'farmland'}	0.5513206700145759	99
SAMEA7724209	44.62484	-123.21777	node	10022363155	44.6312062	-123.2199714	729.0101269862275		{'power': 'pole'}	0.5452742489593443	101
SAMEA7724209	44.62484	-123.21777	way	313419941	44.629313	-123.222853	639.6785648044819	Northeast Granger Avenue	{'cycleway': 'no', 'highway': 'secondary', 'maxspeed': '55 mph', 'name': 'Northeast Granger Avenue', 'name_1': 'Northwest Lewisburg Road', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Granger', 'tiger:name_base_1': 'Lewisburg', 'tiger:name_direction_prefix': 'NE', 'tiger:name_direction_prefix_1': 'NW', 'tiger:reviewed': 'no'}	0.5328883073430464	105
SAMEA7724209	44.62484	-123.21777	node	10022347278	44.6184074	-123.2121286	843.186118620447		{'power': 'pole'}	0.5303060343436958	109
SAMEA7724209	44.62484	-123.21777	node	10022363154	44.6312043	-123.2188556	712.8733477707742		{'power': 'pole'}	0.5292794192244739	110
SAMEA7724209	44.62484	-123.21777	way	846481890	44.619527	-123.2119621	748.5346905139405		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.5248458725652371	115
SAMEA7724209	44.62484	-123.21777	node	10022347279	44.6189458	-123.2118054	807.7114816130728		{'power': 'pole'}	0.5241608813458933	116
SAMEA7724209	44.62484	-123.21777	way	846481889	44.619424	-123.211896	760.7922574256297		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.5240242381425264	118
SAMEA7724209	44.62484	-123.21777	node	10022347280	44.6194231	-123.2114835	781.2460586009973		{'power': 'pole'}	0.5165381138647599	124
SAMEA7724209	44.62484	-123.21777	way	846481888	44.619189	-123.211178	816.7166890527885		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.5127039754213287	128
SAMEA7724209	44.62484	-123.21777	node	10022363153	44.6312138	-123.2179195	708.83296074639		{'power': 'pole'}	0.5121191214858822	129
SAMEA7724209	44.62484	-123.21777	node	10022347281	44.6200082	-123.2110892	753.8077574173799		{'power': 'pole'}	0.5046633380674075	138
SAMEA7724209	44.62484	-123.21777	way	846481887	44.619775	-123.210868	784.5906763069261		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.5028109269189258	144
SAMEA7724209	44.62484	-123.21777	way	266614895	44.6313469	-123.2174832	723.890148455418		{'intermittent': 'yes', 'waterway': 'stream'}	0.5013820272863707	147
SAMEA7724209	44.62484	-123.21777	way	1094303643	44.631283	-123.2175963	716.5607679675652	Northeast Granger Avenue	{'bridge': 'yes', 'cycleway': 'no', 'highway': 'secondary', 'layer': '1', 'maxspeed': '55 mph', 'name': 'Northeast Granger Avenue', 'name_1': 'Northwest Lewisburg Road', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Granger', 'tiger:name_base_1': 'Lewisburg', 'tiger:name_direction_prefix': 'NE', 'tiger:name_direction_prefix_1': 'NW', 'tiger:reviewed': 'no'}	0.5010782649218255	151
SAMEA7724209	44.62484	-123.21777	way	846481886	44.619984	-123.210684	778.5020793955192		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4973006221719587	161
SAMEA7724209	44.62484	-123.21777	way	1094303640	44.631221	-123.2178759	709.5843166980733		{'barrier': 'guard_rail'}	0.49652459111295255	165
SAMEA7724209	44.62484	-123.21777	way	1094303641	44.6313283	-123.2176278	721.553796875903		{'barrier': 'guard_rail'}	0.49527986187293094	172
SAMEA7724209	44.62484	-123.21777	way	846481885	44.6199514	-123.2105412	789.1750913045556		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4951106677665519	174
SAMEA7724209	44.62484	-123.21777	way	846481884	44.620183	-123.210607	767.8085443862619		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.49348664098736705	181
SAMEA7724209	44.62484	-123.21777	node	10022363152	44.6312281	-123.2168895	713.7336755205013		{'power': 'pole'}	0.48964243614067526	186
SAMEA7724209	44.62484	-123.21777	way	846481883	44.620273	-123.210445	770.6919860498017		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.48927431288961765	189
SAMEA7724209	44.62484	-123.21777	node	10022347282	44.6206335	-123.2106212	734.0870232891482		{'power': 'pole'}	0.487385785176475	191
SAMEA7724209	44.62484	-123.21777	way	846481882	44.620666	-123.210264	753.8592670345886		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4797733180058932	197
SAMEA7724209	44.62484	-123.21777	way	846481881	44.620759	-123.210185	752.5146511129866		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4766149268897254	203
SAMEA7724209	44.62484	-123.21777	way	846481880	44.620919	-123.210075	748.9824975487735		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.46959880541617505	210
SAMEA7724209	44.62484	-123.21777	node	10022347283	44.621231	-123.2100807	728.954950254531		{'power': 'pole'}	0.46496934845054194	214
SAMEA7724209	44.62484	-123.21777	node	10022363151	44.6312339	-123.2158019	727.8284410989294		{'power': 'pole'}	0.46271371324216215	215
SAMEA7724209	44.62484	-123.21777	way	1132333253	44.631448	-123.2155991	754.5921806029329		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4557751247267431	223
SAMEA7724209	44.62484	-123.21777	way	1132333276	44.6316664	-123.2155378	779.3441593186842		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.4530081969689268	231
SAMEA7724209	44.62484	-123.21777	way	1132333254	44.6319894	-123.2152451	819.702152638332		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.44792715209779543	237
SAMEA7724209	44.62484	-123.21777	node	10022363150	44.6312348	-123.2151541	740.5895683514768		{'power': 'pole'}	0.4456211246272148	240
SAMEA7724209	44.62484	-123.21777	node	10022347284	44.6217999	-123.2095577	732.5924339317729		{'power': 'pole'}	0.4400026238683401	242
SAMEA7724209	44.62484	-123.21777	node	10022363149	44.6312329	-123.2148591	747.2501524516443		{'power': 'pole'}	0.43770217769430286	243
SAMEA7724209	44.62484	-123.21777	way	5234028	44.6257494	-123.2155394	203.43916650940983		{'highway': 'track'}	0.431649295519278	246
SAMEA7724209	44.62484	-123.21777	way	846481879	44.622047	-123.208948	764.1459972023358		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.41706810914436987	250
SAMEA7724209	44.62484	-123.21777	node	10022347285	44.6223717	-123.2090105	745.594665471336		{'power': 'pole'}	0.41201532222946946	253
SAMEA7724209	44.62484	-123.21777	way	5244375	44.6208084	-123.2127162	600.785844692335		{'electrified': 'no', 'gauge': '1435', 'operator': 'Willamette & Pacific Railroad', 'owner': 'Genesee & Wyoming', 'railway': 'rail', 'service': 'spur', 'tiger:cfcc': 'B21', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Willamette and Pacific RR', 'tiger:reviewed': 'no'}	0.41124946757900627	254
SAMEA7724209	44.62484	-123.21777	node	10022363136	44.6312348	-123.2138103	777.0517979261497		{'power': 'pole'}	0.4097843522059659	255
SAMEA7724209	44.62484	-123.21777	way	1094303642	44.6312806	-123.2174273	716.6753469682445	Northeast Granger Avenue	{'cycleway': 'no', 'highway': 'secondary', 'lanes': '2', 'maxspeed': '55 mph', 'name': 'Northeast Granger Avenue', 'name_1': 'Northwest Lewisburg Road', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Granger', 'tiger:name_base_1': 'Lewisburg', 'tiger:name_direction_prefix': 'NE', 'tiger:name_direction_prefix_1': 'NW', 'tiger:reviewed': 'no'}	0.4076980101072012	256
SAMEA7724209	44.62484	-123.21777	node	10022363135	44.6312319	-123.2127589	813.890381991112		{'power': 'pole'}	0.38380182928791706	261
SAMEA7724209	44.62484	-123.21777	way	846481234	44.623514	-123.210215	615.8198749314976		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.3814255087368652	264
SAMEA7724209	44.62484	-123.21777	way	748880556	44.6223461	-123.2078345	833.7773848782615		{'landuse': 'farmland'}	0.373462912307835	266
SAMEA7724209	44.62484	-123.21777	way	316690203	44.6206496	-123.2104883	741.0968118938732	Albany-Corvallis Highway	{'cycleway': 'lane', 'hgv': 'designated', 'hgv:national_network': 'yes', 'highway': 'trunk', 'lanes': '2', 'maxspeed': '55 mph', 'name': 'Albany-Corvallis Highway', 'ref': 'US 20', 'source:hgv:national_network': 'Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23', 'tiger:cfcc': 'A21', 'tiger:county': 'Benton, OR', 'tiger:name_base_1': 'United States Highway 20', 'tiger:name_direction_prefix': 'NW', 'tiger:reviewed': 'yes', 'tiger:zip_right': '97321'}	0.3697796105690567	268
SAMEA7724209	44.62484	-123.21777	relation	17881213	44.6206496	-123.2104883	741.0968118938732		{'restriction': 'only_straight_on', 'type': 'restriction'}	0.3697796105690567	269
SAMEA7724209	44.62484	-123.21777	node	10022363134	44.63123	-123.2117316	856.2727333214832		{'power': 'pole'}	0.3625410658153865	271
SAMEA7724209	44.62484	-123.21777	node	10022347286	44.623372	-123.2080543	786.0443606985195		{'power': 'pole'}	0.3622079256669901	273
SAMEA7724209	44.62484	-123.21777	node	36923321	44.6235537	-123.208295	763.3772789919877		{'railway': 'switch', 'railway:switch': 'default', 'railway:switch:local_operated': 'yes'}	0.3547289739422741	277
SAMEA7724209	44.62484	-123.21777	way	846481235	44.62407	-123.210517	580.3555052440985		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.3492409336199851	289
SAMEA7724209	44.62484	-123.21777	node	10022363133	44.6312358	-123.2107164	904.0761710056058		{'power': 'pole'}	0.3472766647252308	297
SAMEA7724209	44.62484	-123.21777	way	824076226	44.623997	-123.2100862	615.2813226455048		{'highway': 'service'}	0.3467532778455823	298
SAMEA7724209	44.62484	-123.21777	way	846481232	44.623731	-123.208763	723.4071423145077		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.34610028777374413	299
SAMEA7724209	44.62484	-123.21777	way	846481233	44.623793	-123.2094	672.5593023100911		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.34466510500039016	302
SAMEA7724209	44.62484	-123.21777	node	10022347287	44.6238016	-123.2075138	819.8526848727096		{'power': 'pole'}	0.34339683202604177	306
SAMEA7724209	44.62484	-123.21777	way	833461745	44.6312929	-123.2097546	957.6993806411613		{'highway': 'service'}	0.3399760654967109	312
SAMEA7724209	44.62484	-123.21777	way	846481231	44.623832	-123.208651	730.3344094985076		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.33945662515593866	314
SAMEA7724209	44.62484	-123.21777	node	10022363132	44.6312291	-123.2097052	955.0041115542531		{'power': 'pole'}	0.3376921278674555	315
SAMEA7724209	44.62484	-123.21777	node	10022347288	44.6241595	-123.2069425	860.2259694985736		{'power': 'pole'}	0.3320729082794369	321
SAMEA7724209	44.62484	-123.21777	node	36923320	44.6241489	-123.2071761	841.9188710438087		{'railway': 'level_crossing'}	0.33061760200807866	322
SAMEA7724209	44.62484	-123.21777	node	10022347289	44.6245193	-123.2062519	912.2402243539054		{'power': 'pole'}	0.3265712283085329	328
SAMEA7724209	44.62484	-123.21777	node	10022347290	44.6249546	-123.2054606	974.2461714925307		{'power': 'pole'}	0.32523798738186327	331
SAMEA7724209	44.62484	-123.21777	way	5231519	44.624183	-123.2091869	683.1861220499595		{'highway': 'service'}	0.3234352744598845	335
SAMEA7724209	44.62484	-123.21777	node	36923319	44.6246435	-123.2062579	911.3291200330963		{'railway': 'level_crossing'}	0.3225143087213266	337
SAMEA7724209	44.62484	-123.21777	way	962140920	44.6254668	-123.2056598	960.9248980715646		{'highway': 'service'}	0.30800888635584966	366
SAMEA7724209	44.62484	-123.21777	way	846481230	44.62484	-123.206988	853.28561973202		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.30498893507487246	374
SAMEA7724209	44.62484	-123.21777	way	962140917	44.6244393	-123.2083997	742.90381023748		{'highway': 'service'}	0.3038748661590295	376
SAMEA7724209	44.62484	-123.21777	way	5236721	44.6249971	-123.2068413	865.0706565872259		{'highway': 'service'}	0.30152835238388376	390
SAMEA7724209	44.62484	-123.21777	way	1317474339	44.6247808	-123.2073085	827.9478962236666		{'building': 'yes'}	0.29908946081305543	398
SAMEA7724209	44.62484	-123.21777	way	1317474338	44.6248689	-123.2073066	828.0777000407248		{'building': 'greenhouse'}	0.29425873551738035	415
SAMEA7724209	44.62484	-123.21777	way	962140918	44.6246592	-123.2084621	736.9010363581201		{'highway': 'service'}	0.2935565237492225	420
SAMEA7724209	44.62484	-123.21777	way	898359184	44.6246904	-123.2071991	836.745648551389		{'access': 'private', 'highway': 'service'}	0.29335872638527993	421
SAMEA7724209	44.62484	-123.21777	way	1317474340	44.6248358	-123.2079347	778.3641134287495		{'highway': 'footway'}	0.2907177504811549	431
SAMEA7724209	44.62484	-123.21777	way	1317474341	44.6247754	-123.208049	769.3522252484527		{'barrier': 'fence'}	0.2902710586835434	434
SAMEA7724209	44.62484	-123.21777	way	1317474331	44.6247538	-123.2083525	745.3615105188119		{'access': 'customers', 'amenity': 'parking', 'fee': 'no', 'operator': 'Garland Nursery', 'operator:type': 'private'}	0.2898913590044322	437
SAMEA7724209	44.62484	-123.21777	way	1317474336	44.6250195	-123.2074509	816.8944063300198		{'highway': 'footway'}	0.2898071277543234	439
SAMEA7724209	44.62484	-123.21777	node	8577550034	44.6253864	-123.2067826	871.6568888663952		{'barrier': 'gate'}	0.28921699598783346	441
SAMEA7724209	44.62484	-123.21777	way	846481874	44.624679	-123.209403	662.405816668468		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2888725807317307	444
SAMEA7724209	44.62484	-123.21777	way	962140919	44.6254874	-123.2068121	870.1842450105743		{'access': 'private', 'highway': 'service'}	0.28530200398367733	454
SAMEA7724209	44.62484	-123.21777	way	1317474332	44.6247287	-123.2074349	818.0124407047716		{'highway': 'footway'}	0.2852991951038565	455
SAMEA7724209	44.62484	-123.21777	way	1317474334	44.6248867	-123.208185	758.5727151088671		{'highway': 'footway'}	0.2843194664234	463
SAMEA7724209	44.62484	-123.21777	way	1317474337	44.6251907	-123.2074998	813.7143524673872		{'highway': 'footway'}	0.2813573451882524	482
SAMEA7724209	44.62484	-123.21777	way	1317474329	44.6250681	-123.207764	792.2776499392767		{'building': 'yes'}	0.27800618038679115	491
SAMEA7724209	44.62484	-123.21777	way	846481228	44.625932	-123.206551	896.1260038788243		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2761648050908476	495
SAMEA7724209	44.62484	-123.21777	way	906021015	44.6263611	-123.206379	917.2000667788623		{'highway': 'service'}	0.2755793231276159	499
SAMEA7724209	44.62484	-123.21777	way	846481236	44.624847	-123.209471	656.7818499594002		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2755280041371132	501
SAMEA7724209	44.62484	-123.21777	way	1317474335	44.6250384	-123.2082357	754.8640065528037		{'highway': 'footway'}	0.2749757337358236	506
SAMEA7724209	44.62484	-123.21777	way	846481226	44.625941	-123.206697	884.8174885193885		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2720019375971098	513
SAMEA7724209	44.62484	-123.21777	way	842767668	44.6271556	-123.2062941	943.9773163471968		{'highway': 'service'}	0.27122437438694547	517
SAMEA7724209	44.62484	-123.21777	way	1317474333	44.6249633	-123.2080706	767.7304585850038		{'highway': 'footway'}	0.270521135187738	524
SAMEA7724209	44.62484	-123.21777	way	846481227	44.626139	-123.206689	888.7546842141569		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2684717664263323	538
SAMEA7724209	44.62484	-123.21777	way	930672418	44.6255918	-123.206722	878.3184574176332		{'highway': 'service'}	0.26845231307083894	539
SAMEA7724209	44.62484	-123.21777	way	846481225	44.625816	-123.206936	864.2348490416356		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2682227643048931	540
SAMEA7724209	44.62484	-123.21777	way	846481877	44.624923	-123.208896	702.3469675918243		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2681852856080792	541
SAMEA7724209	44.62484	-123.21777	way	841197175	44.6248369	-123.2083977	741.7223049877601		{'highway': 'service'}	0.2668446975483112	547
SAMEA7724209	44.62484	-123.21777	way	846481223	44.625437	-123.207547	811.761164882183		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0.2654901248315994	552
SAMEA7724209	44.62484	-123.21777	way	841197177	44.6264662	-123.2066952	894.9047083195101		{'highway': 'service'}	0.2647942813726588	558
SAMEA7724209	44.62484	-123.21777	node	7848848109	44.6252359	-123.2082494	754.7410122457346		{'barrier': 'gate'}	0.2634544759719534	560
