accession	latitude	longitude	osm_type	osm_id	feature_latitude	feature_longitude	distance_meters	name	tags	characteristic_score	rank
SAMEA7724209	44.62484	-123.21777	way	1104534463	44.6281298	-123.2279695	886.188282230046		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1162
SAMEA7724209	44.62484	-123.21777	way	1104534466	44.6256457	-123.2255921	625.484681425943		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1163
SAMEA7724209	44.62484	-123.21777	way	1104534474	44.6222744	-123.2294829	969.882823644691		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1164
SAMEA7724209	44.62484	-123.21777	way	1104534497	44.6212576	-123.2290525	977.747088272835		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1165
SAMEA7724209	44.62484	-123.21777	way	1104534502	44.6285715	-123.2276421	884.598905036581		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1166
SAMEA7724209	44.62484	-123.21777	way	1104534534	44.6220054	-123.2295015	980.494263203146		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1167
SAMEA7724209	44.62484	-123.21777	way	1104534537	44.6226838	-123.2290378	923.417123614344		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1168
SAMEA7724209	44.62484	-123.21777	way	1104534572	44.6218145	-123.2290705	955.524908958102		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1169
SAMEA7724209	44.62484	-123.21777	way	1104534594	44.6246588	-123.2301211	977.67308724263		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1170
SAMEA7724209	44.62484	-123.21777	way	1104534595	44.6257208	-123.2261181	667.882368529836		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1171
SAMEA7724209	44.62484	-123.21777	way	1104534657	44.6229142	-123.2294458	948.524301713758		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1172
SAMEA7724209	44.62484	-123.21777	way	1105416151	44.6313467	-123.2247016	907.942825460868		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1173
SAMEA7724209	44.62484	-123.21777	way	1105416166	44.6292365	-123.2250848	757.682640788786		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1174
SAMEA7724209	44.62484	-123.21777	way	1105416177	44.6303579	-123.2250268	840.386961432646		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1175
SAMEA7724209	44.62484	-123.21777	way	1105416241	44.6310154	-123.2245282	870.371406434206		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1176
SAMEA7724209	44.62484	-123.21777	way	1105416252	44.6315953	-123.225654	976.466993419804		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1177
SAMEA7724209	44.62484	-123.21777	way	1105416311	44.6295607	-123.2274875	931.082797581686		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1178
SAMEA7724209	44.62484	-123.21777	way	1105416351	44.6299696	-123.2248154	797.620453502442		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1179
SAMEA7724209	44.62484	-123.21777	way	1105416369	44.6295103	-123.2251258	780.091409270901		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1180
SAMEA7724209	44.62484	-123.21777	way	1105416401	44.6298161	-123.2247921	784.198112448451		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1181
SAMEA7724209	44.62484	-123.21777	way	1105416408	44.6293444	-123.2262907	839.969303223456		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1182
SAMEA7724209	44.62484	-123.21777	way	1105416415	44.6297019	-123.2263198	866.058824455922		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1183
SAMEA7724209	44.62484	-123.21777	way	1105416418	44.6301983	-123.2278109	993.168205346852		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1184
SAMEA7724209	44.62484	-123.21777	way	1105416443	44.6299453	-123.2263088	882.538831546423		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1185
SAMEA7724209	44.62484	-123.21777	way	1105416470	44.6301266	-123.2259068	871.886943245235		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	1186
SAMEA7724210	44.63881	-123.18977	way	126860499	44.6349234	-123.1865991	499.718042463517		{'electrified': 'no', 'gauge': '1435', 'maxspeed': '25 mph', 'operator': 'Willamette & Pacific Railroad', 'owner': 'Genesee & Wyoming', 'railway': 'rail', 'tiger:cfcc': 'B11', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Willamette and Pacific RR', 'tiger:reviewed': 'yes', 'usage': 'branch'}	0.772762799126567	1
SAMEA7724210	44.63881	-123.18977	relation	9479133	44.6349234	-123.1865991	499.718042463517		{'rail': 'way', 'type': 'rail'}	0.772762799126567	2
SAMEA7724210	44.63881	-123.18977	way	748879975	44.6347538	-123.1873853	488.9063406778		{'landuse': 'farmland'}	0.737532072061182	3
SAMEA7724210	44.63881	-123.18977	relation	406017	44.6345226	-123.1868595	529.444577913254		{'description': 'US 20 (OR)', 'is_in:state': 'OR', 'network': 'US:US', 'ref': '20', 'route': 'road', 'symbol': 'http://upload.wikimedia.org/wikipedia/commons/9/92/US_20.svg', 'type': 'route', 'wikidata': 'Q2494168', 'wikipedia': 'en:U.S. Route 20 in Oregon'}	0.689544031549355	4
SAMEA7724210	44.63881	-123.18977	relation	10718526	44.6345226	-123.1868595	529.444577913254	Flixbus 2110: Eugene => Seattle	{'from': 'Eugene', 'name': 'Flixbus 2110: Eugene => Seattle', 'network': 'Flixbus', 'network:wikidata': 'Q15712258', 'network:wikipedia': 'en:Flixbus', 'note': 'Not all stops are served on every trip', 'operator': 'MTR Western', 'public_transport:version': '2', 'ref': '2110', 'route': 'bus', 'service': 'long_distance', 'to': 'Seattle', 'type': 'route'}	0.689544031549355	5
SAMEA7724210	44.63881	-123.18977	relation	10721705	44.6345226	-123.1868595	529.444577913254	Flixbus 2110: Seattle => Eugene	{'from': 'Seattle', 'name': 'Flixbus 2110: Seattle => Eugene', 'network': 'Flixbus', 'network:wikidata': 'Q15712258', 'network:wikipedia': 'en:Flixbus', 'note': 'Not all stops are served on every trip', 'operator': 'MTR Western', 'public_transport:version': '2', 'ref': '2110', 'route': 'bus', 'service': 'long_distance', 'to': 'Eugene', 'type': 'route'}	0.689544031549355	6
SAMEA7724210	44.63881	-123.18977	relation	12189558	44.6345226	-123.1868595	529.444577913254	Albany-Corvalis Highway	{'is_in:state': 'OR', 'name': 'Albany-Corvalis Highway', 'network': 'US:OR:Named', 'operator': 'Oregon Department of Transportation', 'ref:odot': 'No. 31', 'road': 'legislative', 'route': 'road', 'source': 'https://gis.odot.state.or.us/transgis/', 'start_date': '1917', 'type': 'route', 'wikipedia': 'en:U.S. Route 20 in Oregon'}	0.689544031549355	7
SAMEA7724210	44.63881	-123.18977	relation	13965092	44.6345226	-123.1868595	529.444577913254	Bus: Coast to Valley Express Albany => Newport	{'from': 'Albany Amtrak', 'name': 'Bus: Coast to Valley Express Albany => Newport', 'network': 'Benton Area Transit;Lincoln County Transit', 'operator': 'Benton County;Lincoln County', 'ref': 'CVE', 'route': 'bus', 'to': 'Newport', 'type': 'route', 'via': 'Corvallis;Toledo'}	0.689544031549355	8
SAMEA7724210	44.63881	-123.18977	way	244644668	44.6433098	-123.1926043	548.306600774591	Frazier Creek	{'name': 'Frazier Creek', 'waterway': 'stream'}	0.606003527764481	9
SAMEA7724210	44.63881	-123.18977	way	748806723	44.6338543	-123.1883015	563.16575980947		{'landuse': 'farmland'}	0.578718725187546	10
SAMEA7724210	44.63881	-123.18977	way	1315920576	44.6370788	-123.1975282	643.320255680592		{'highway': 'service', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:reviewed': 'no'}	0.577640377754523	11
SAMEA7724210	44.63881	-123.18977	way	1094303644	44.6322379	-123.1928341	769.952210691047		{'power': 'minor_line'}	0.569197068058706	12
SAMEA7724210	44.63881	-123.18977	relation	17881210	44.6309828	-123.1939606	931.369694653653		{'restriction': 'only_right_turn', 'type': 'restriction'}	0.565055447960187	13
SAMEA7724210	44.63881	-123.18977	way	5238884	44.6371164	-123.2013233	933.315963122506		{'highway': 'service', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:reviewed': 'no', 'tiger:separated': 'no', 'tiger:source': 'tiger_import_dch_v0.6_20070808', 'tiger:tlid': '155842531:155842536', 'tiger:upload_uuid': 'bulk_upload.pl-41283eb7-b779-4f68-a1b2-56b8d8f95e2c'}	0.487281810040955	14
SAMEA7724210	44.63881	-123.18977	node	36923308	44.6363062	-123.1828614	613.442427363084		{'crossing:barrier': 'half', 'crossing:bell': 'yes', 'crossing:light': 'yes', 'railway': 'level_crossing'}	0	60
SAMEA7724210	44.63881	-123.18977	node	36923311	44.6327974	-123.1910903	676.683347166248		{'railway': 'switch', 'railway:switch': 'default', 'railway:switch:local_operated': 'yes'}	0	63
SAMEA7724210	44.63881	-123.18977	node	357325096	44.6367879	-123.1939862	402.295677441141	KOAC-AM	{'addr:state': 'OR', 'ele': '70', 'gnis:feature_id': '1158779', 'man_made': 'tower', 'name': 'KOAC-AM', 'wikidata': 'Q6334739'}	0	85
SAMEA7724210	44.63881	-123.18977	node	357331255	44.6328991	-123.1934306	718.252926272766	Oregon State University Test Field Laborator	{'addr:state': 'OR', 'amenity': 'school', 'ele': '71', 'gnis:feature_id': '1163190', 'name': 'Oregon State University Test Field Laborator'}	0	86
SAMEA7724210	44.63881	-123.18977	node	2558509663	44.6424363	-123.1802265	855.987938357714		{'power': 'tower'}	0	115
SAMEA7724210	44.63881	-123.18977	node	6864762090	44.6423762	-123.1831217	658.73004645363		{'power': 'tower'}	0	120
SAMEA7724210	44.63881	-123.18977	node	6988880962	44.642055	-123.20149	995.000223143		{'power': 'tower'}	0	121
SAMEA7724210	44.63881	-123.18977	node	6988880963	44.6420987	-123.1989934	816.241431602216		{'power': 'tower'}	0	122
SAMEA7724210	44.63881	-123.18977	node	6988880964	44.6421407	-123.196594	654.722350835148		{'power': 'tower'}	0	123
SAMEA7724210	44.63881	-123.18977	node	6988880965	44.6421863	-123.1939852	502.163464500607		{'power': 'tower'}	0	124
SAMEA7724210	44.63881	-123.18977	node	6988880966	44.6422336	-123.1912852	399.11631572813		{'power': 'tower'}	0	125
SAMEA7724210	44.63881	-123.18977	node	6988880967	44.6422823	-123.1885002	398.958636106851		{'power': 'tower'}	0	126
SAMEA7724210	44.63881	-123.18977	node	6988880968	44.6423276	-123.1859068	496.398967579953		{'power': 'tower'}	0	127
SAMEA7724210	44.63881	-123.18977	node	7953775174	44.6322681	-123.193274	778.472198910552		{'barrier': 'gate'}	0	361
SAMEA7724210	44.63881	-123.18977	node	7953775182	44.6323976	-123.1933122	766.134343620985		{'barrier': 'gate'}	0	369
SAMEA7724210	44.63881	-123.18977	node	10022347239	44.6312768	-123.1937005	893.525228586831		{'power': 'pole'}	0	443
SAMEA7724210	44.63881	-123.18977	node	10022347240	44.6316061	-123.1930728	842.589559797158		{'power': 'pole'}	0	444
SAMEA7724210	44.63881	-123.18977	node	10022347307	44.63075	-123.1941497	960.898876126977		{'power': 'pole'}	0	445
SAMEA7724210	44.63881	-123.18977	node	10022347308	44.6310239	-123.1936736	919.222926811677		{'power': 'pole'}	0	446
SAMEA7724210	44.63881	-123.18977	node	10022347309	44.6312883	-123.1932271	879.971846354455		{'power': 'pole'}	0	447
SAMEA7724210	44.63881	-123.18977	node	10022347310	44.6315784	-123.1926866	836.578166652024		{'power': 'pole'}	0	448
SAMEA7724210	44.63881	-123.18977	node	10022347311	44.6318141	-123.1927268	812.328945051071		{'power': 'pole'}	0	449
SAMEA7724210	44.63881	-123.18977	node	10022347312	44.6322379	-123.1928341	769.952210691047		{'power': 'pole'}	0	450
SAMEA7724210	44.63881	-123.18977	node	10022347313	44.6321062	-123.1932418	794.43556896968		{'power': 'pole'}	0	451
SAMEA7724210	44.63881	-123.18977	node	10022347314	44.6319725	-123.193616	818.936786806809		{'power': 'pole'}	0	452
SAMEA7724210	44.63881	-123.18977	node	10022347315	44.631649	-123.1945413	881.232968219323		{'power': 'pole'}	0	453
SAMEA7724210	44.63881	-123.18977	node	10022347316	44.6314085	-123.1952213	929.191706077977		{'power': 'pole'}	0	454
SAMEA7724210	44.63881	-123.18977	node	10022363117	44.6312138	-123.1957805	969.345785316378		{'power': 'pole'}	0	455
SAMEA7724210	44.63881	-123.18977	node	10022363118	44.6312195	-123.196321	990.489454278239		{'power': 'pole'}	0	456
SAMEA7724210	44.63881	-123.18977	node	10749433383	44.6367057	-123.1794856	846.698124596832	Midway Farm Stand	{'name': 'Midway Farm Stand', 'opening_hours': 'Mo-Su 10:00-18:00', 'shop': 'farm'}	0	584
SAMEA7724210	44.63881	-123.18977	node	12077445063	44.6360779	-123.1827771	631.21238340903		{'direction': 'backward', 'highway': 'stop'}	0	599
SAMEA7724210	44.63881	-123.18977	way	5232330	44.639661	-123.193928	342.320414075499		{'highway': 'service', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:reviewed': 'no'}	0	634
SAMEA7724210	44.63881	-123.18977	way	5233936	44.639615	-123.189797	89.537403607944		{'highway': 'service', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:reviewed': 'no'}	0	635
SAMEA7724210	44.63881	-123.18977	way	5244179	44.645834	-123.190163	781.651810747734	Northeast Pettibone Drive	{'highway': 'tertiary', 'name': 'Northeast Pettibone Drive', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Pettibone', 'tiger:name_direction_prefix': 'NE', 'tiger:reviewed': 'yes'}	0	636
SAMEA7724210	44.63881	-123.18977	way	5246341	44.645314	-123.1970126	922.699045742681	Northeast Meyer Lane	{'highway': 'living_street', 'name': 'Northeast Meyer Lane', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Meyer', 'tiger:name_direction_prefix': 'NE', 'tiger:reviewed': 'no'}	0	637
SAMEA7724210	44.63881	-123.18977	way	5248114	44.632692	-123.191735	697.831958712944	Hyslop Road	{'highway': 'residential', 'name': 'Hyslop Road', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Hyslop', 'tiger:reviewed': 'no'}	0	638
SAMEA7724210	44.63881	-123.18977	way	5248836	44.639207	-123.1829	545.347519821258	Northwest Independence Highway	{'cycleway': 'no', 'highway': 'secondary', 'lanes': '2', 'name': 'Northwest Independence Highway', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Independence', 'tiger:name_direction_prefix': 'NW', 'tiger:reviewed': 'yes'}	0	639
SAMEA7724210	44.63881	-123.18977	way	267594206	44.641848	-123.1976468	708.870059013714		{'intermittent': 'yes', 'source': 'USGS Topo', 'waterway': 'stream'}	0	640
SAMEA7724210	44.63881	-123.18977	way	267594207	44.6448354	-123.1816863	926.241329444621		{'intermittent': 'yes', 'source': 'USGS Topo', 'waterway': 'stream'}	0	641
SAMEA7724210	44.63881	-123.18977	way	393306935	44.6446579	-123.1829389	845.532511773097	Northwest Independence Highway	{'bridge': 'yes', 'cycleway': 'no', 'highway': 'secondary', 'layer': '1', 'name': 'Northwest Independence Highway', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Independence', 'tiger:name_direction_prefix': 'NW', 'tiger:reviewed': 'yes'}	0	642
SAMEA7724210	44.63881	-123.18977	way	393306936	44.6448964	-123.1829392	866.078109079659	Northwest Independence Highway	{'cycleway': 'no', 'highway': 'secondary', 'name': 'Northwest Independence Highway', 'tiger:cfcc': 'A41', 'tiger:county': 'Benton, OR', 'tiger:name_base': 'Independence', 'tiger:name_direction_prefix': 'NW', 'tiger:reviewed': 'yes'}	0	643
SAMEA7724210	44.63881	-123.18977	way	733069771	44.6422823	-123.1885002	398.958636106851	Albany-Burnt Woods No 1	{'cables': '3', 'name': 'Albany-Burnt Woods No 1', 'operator': 'Bonneville Power Administration', 'operator:short': 'BPA', 'operator:wikidata': 'Q2910288', 'power': 'line', 'ref': 'ALBA-BUWD-1', 'voltage': '115000'}	0	644
SAMEA7724210	44.63881	-123.18977	way	748880098	44.6458916	-123.1880827	798.673148567202		{'natural': 'wood'}	0	646
SAMEA7724210	44.63881	-123.18977	way	748880593	44.6365746	-123.1826813	613.485602009636		{'landuse': 'farmland'}	0	647
SAMEA7724210	44.63881	-123.18977	way	824113720	44.6316985	-123.1946201	878.966980391628		{'highway': 'service'}	0	648
SAMEA7724210	44.63881	-123.18977	way	824113721	44.6320624	-123.1935672	808.221234237168		{'highway': 'service'}	0	649
SAMEA7724210	44.63881	-123.18977	way	824113722	44.6319691	-123.1938387	825.995072777855		{'highway': 'service'}	0	650
SAMEA7724210	44.63881	-123.18977	way	824113723	44.6321869	-123.1932047	785.000619697849		{'highway': 'service'}	0	651
SAMEA7724210	44.63881	-123.18977	way	825765772	44.6339853	-123.1881738	551.14812445891		{'access': 'private', 'highway': 'service', 'service': 'driveway'}	0	652
SAMEA7724210	44.63881	-123.18977	way	826079530	44.6349301	-123.1857477	536.111884027529		{'access': 'private', 'highway': 'service', 'service': 'driveway'}	0	653
SAMEA7724210	44.63881	-123.18977	way	828023077	44.6366641	-123.1805187	769.893667109844		{'highway': 'service', 'smoothness': 'intermediate', 'surface': 'asphalt'}	0	654
SAMEA7724210	44.63881	-123.18977	way	833823504	44.64564	-123.193374	811.223291082602		{'highway': 'service', 'service': 'driveway'}	0	655
SAMEA7724210	44.63881	-123.18977	way	846481188	44.634064	-123.193221	594.188733143076		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	656
SAMEA7724210	44.63881	-123.18977	way	846481189	44.633807	-123.193739	638.828939178023		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	657
SAMEA7724210	44.63881	-123.18977	way	846481190	44.633874	-123.193997	642.73421600512		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	658
SAMEA7724210	44.63881	-123.18977	way	846481191	44.63367	-123.193362	638.308711973994		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	659
SAMEA7724210	44.63881	-123.18977	way	846481192	44.63336	-123.193354	669.081331944401		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	660
SAMEA7724210	44.63881	-123.18977	way	846481193	44.632845	-123.192921	708.589452643784		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	661
SAMEA7724210	44.63881	-123.18977	way	846481194	44.63279	-123.193095	719.23853958936		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	662
SAMEA7724210	44.63881	-123.18977	way	846481195	44.632991	-123.191756	665.851734875267		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	663
SAMEA7724210	44.63881	-123.18977	way	846481196	44.632068	-123.192981	791.559705839223		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	664
SAMEA7724210	44.63881	-123.18977	way	846481197	44.631849	-123.193495	828.246555407075		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	665
SAMEA7724210	44.63881	-123.18977	way	846481198	44.631293	-123.194722	923.136455838827		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	666
SAMEA7724210	44.63881	-123.18977	way	846481199	44.631682	-123.196776	967.222472657478		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	667
SAMEA7724210	44.63881	-123.18977	way	846481200	44.631753	-123.197221	981.501297496406		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	668
SAMEA7724210	44.63881	-123.18977	way	846481202	44.63169	-123.196456	952.196579941786		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	669
SAMEA7724210	44.63881	-123.18977	way	846481203	44.633224	-123.19471	733.888373985021		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	670
SAMEA7724210	44.63881	-123.18977	way	846481204	44.6332275	-123.1944368	722.27219528923		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	671
SAMEA7724210	44.63881	-123.18977	way	846481205	44.633369	-123.194108	695.59623813449		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	672
SAMEA7724210	44.63881	-123.18977	way	846481206	44.632875	-123.193882	735.78751301574		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	673
SAMEA7724210	44.63881	-123.18977	way	846481207	44.6338703	-123.1944146	660.873159782145		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	674
SAMEA7724210	44.63881	-123.18977	way	846481208	44.630152	-123.192329	983.789090024201		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	675
SAMEA7724210	44.63881	-123.18977	way	846481209	44.63052	-123.19183	936.106479560021		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	676
SAMEA7724210	44.63881	-123.18977	way	846481210	44.630203	-123.192052	973.939530204462		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	677
SAMEA7724210	44.63881	-123.18977	way	846481211	44.630073	-123.1918	984.699418919416		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	678
SAMEA7724210	44.63881	-123.18977	way	852639370	44.6326456	-123.1935004	746.301388060148		{'access': 'private', 'highway': 'service'}	0	679
SAMEA7724210	44.63881	-123.18977	way	898549277	44.6398701	-123.1849151	401.800087854984		{'highway': 'service'}	0	680
SAMEA7724210	44.63881	-123.18977	way	898549278	44.6398421	-123.1843536	443.646818463071		{'highway': 'service'}	0	681
SAMEA7724210	44.63881	-123.18977	way	898549279	44.6398875	-123.1841267	462.293892998919		{'highway': 'service'}	0	682
SAMEA7724210	44.63881	-123.18977	way	898549280	44.6398711	-123.1835469	506.311761446762		{'highway': 'service'}	0	683
SAMEA7724210	44.63881	-123.18977	way	903868854	44.636665	-123.1776711	986.557992327627		{'highway': 'service'}	0	684
SAMEA7724210	44.63881	-123.18977	way	903998167	44.6457011	-123.1934924	820.901046010558		{'highway': 'service', 'service': 'driveway'}	0	685
SAMEA7724210	44.63881	-123.18977	way	904074683	44.6409444	-123.1829119	592.242641008409		{'highway': 'service'}	0	686
SAMEA7724210	44.63881	-123.18977	way	930605501	44.6316073	-123.197188	992.956277863885		{'highway': 'service'}	0	687
SAMEA7724210	44.63881	-123.18977	way	962139591	44.6314753	-123.1928905	852.137665776514		{'highway': 'service'}	0	688
SAMEA7724210	44.63881	-123.18977	way	1094303638	44.6318141	-123.1927268	812.328945051071		{'power': 'minor_line'}	0	689
SAMEA7724210	44.63881	-123.18977	way	1132333181	44.6311569	-123.1963079	995.888928904839		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	690
SAMEA7724210	44.63881	-123.18977	way	1132333183	44.6396461	-123.1840248	463.97147530872		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	691
SAMEA7724210	44.63881	-123.18977	way	1132333184	44.641074	-123.1823923	635.690487614289		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	692
SAMEA7724210	44.63881	-123.18977	way	1132333190	44.6338788	-123.1853124	651.965969633108		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	693
SAMEA7724210	44.63881	-123.18977	way	1132333196	44.6396786	-123.1842718	445.611545637859		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	694
SAMEA7724210	44.63881	-123.18977	way	1132333201	44.6395069	-123.1834178	508.526960420462		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	695
SAMEA7724210	44.63881	-123.18977	way	1132333203	44.6335315	-123.1854186	680.474209308298		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	696
SAMEA7724210	44.63881	-123.18977	way	1132333207	44.639861	-123.1847468	414.261907809073		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	697
SAMEA7724210	44.63881	-123.18977	way	1132333208	44.646529	-123.1938094	915.878365052354		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	698
SAMEA7724210	44.63881	-123.18977	way	1132333211	44.632948	-123.1925213	687.216803446849		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	699
SAMEA7724210	44.63881	-123.18977	way	1132333215	44.6476477	-123.1883196	989.384128038832		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	700
SAMEA7724210	44.63881	-123.18977	way	1132333218	44.637319	-123.17799	946.68524358688		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	701
SAMEA7724210	44.63881	-123.18977	way	1132333231	44.631709	-123.188246	798.750193311212		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	702
SAMEA7724210	44.63881	-123.18977	way	1132333245	44.6410708	-123.182276	644.011100514424		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	703
SAMEA7724210	44.63881	-123.18977	way	1132333249	44.6396502	-123.1837213	487.608313526842		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	704
SAMEA7724210	44.63881	-123.18977	way	1132333250	44.6333315	-123.1850311	715.331643500253		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	705
SAMEA7724210	44.63881	-123.18977	way	1132333256	44.6400552	-123.1833362	527.536460818776		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	706
SAMEA7724210	44.63881	-123.18977	way	1132333261	44.6313416	-123.1882949	838.610411286693		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	707
SAMEA7724210	44.63881	-123.18977	way	1132333265	44.6402126	-123.1847487	426.800911963822		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	708
SAMEA7724210	44.63881	-123.18977	way	1132333268	44.6367356	-123.1795624	839.940553341999		{'building': 'retail', 'source': 'microsoft/BuildingFootprints'}	0	709
SAMEA7724210	44.63881	-123.18977	way	1132333272	44.6315021	-123.1876302	830.053033346888		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	710
SAMEA7724210	44.63881	-123.18977	way	1132333277	44.6364848	-123.1832134	579.633060534627		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	711
SAMEA7724210	44.63881	-123.18977	way	1132333279	44.6400921	-123.184129	468.531365433031		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	712
SAMEA7724210	44.63881	-123.18977	way	1132333284	44.6408396	-123.1819519	658.447139206821		{'building': 'yes', 'source': 'microsoft/BuildingFootprints'}	0	713
SAMEA7724210	44.63881	-123.18977	way	1296484928	44.6327974	-123.1910903	676.683347166248		{'electrified': 'no', 'gauge': '1435', 'operator': 'Willamette & Pacific Railroad', 'railway': 'rail', 'service': 'siding', 'usage': 'branch'}	0	714
SAMEA7724210	44.63881	-123.18977	way	1304149246	44.6371899	-123.179238	852.561597505127	Albany-Corvallis Highway	{'cycleway': 'lane', 'hgv': 'designated', 'hgv:national_network': 'yes', 'highway': 'trunk', 'lanes': '3', 'maxspeed': '55 mph', 'name': 'Albany-Corvallis Highway', 'ref': 'US 20', 'source:hgv:national_network': 'Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23', 'tiger:cfcc': 'A21', 'tiger:county': 'Benton, OR', 'tiger:name_base_1': 'United States Highway 20', 'tiger:name_direction_prefix': 'NW', 'tiger:reviewed': 'yes', 'tiger:zip_right': '97321'}	0	715
